group_id,experiment_id,question_id,stage_2_i,s1_mean_value,consensus_value,raters_fermi_mean,raters_number_mean,features_fermi_whitelist,features_number_whitelist,features_ff_mean,features_ff_std,features_ff_min,features_ff_25%,features_ff_50%,features_ff_75%,features_ff_max,features_ff_percentile_90
223,1,1,1,250,250,2.9,7.8,0.111111111,0.177777778,0.099397125,0.113612726,-0.109906664,0.038913934,0.085284855,0.140656507,1.000000031,0.206423005
223,1,6,2,10,7,6.2,3.7,0.2,0.127272727,0.149461823,0.134215249,-0.16262241,0.075398995,0.138066693,0.191442608,1.000000008,0.276055202
223,1,5,3,13.5,28,7.2,1.7,0,0.117647059,0.109069858,0.120089233,-0.172452809,0.040645511,0.108541052,0.158574622,0.999999985,0.229195333
223,1,3,4,82.5,150,7.4,1.9,0.204081633,0.12244898,0.112674528,0.111079376,-0.08423237,0.039456972,0.094944653,0.158997357,0.811430943,0.230559104
227,1,2,1,284.5,210,3.4,8,0.05,0.125,0.129197112,0.113827101,-0.077957471,0.05993531,0.099332078,0.178698642,0.999999983,0.269092743
227,1,7,2,184,230,7.3,3.3,0.076923077,0.115384615,0.105926796,0.128390116,-0.112629421,0.029577306,0.090203357,0.144488163,1.000000007,0.244092204
227,1,5,3,58.33333333,35,6,4.8,0,0.066666667,0.113749551,0.129033795,-0.179449731,0.037987471,0.110400688,0.159230379,0.999999985,0.238932428
228,1,5,1,12,20,7.3,2.1,0.080645161,0.129032258,0.121966097,0.132425277,-0.179449731,0.039653795,0.11134561,0.175990918,1.000000053,0.258846425
228,1,2,2,235.25,176,8.8,0.4,0.288461538,0.019230769,0.15014769,0.140209796,-0.081486636,0.066462373,0.119614994,0.196228751,0.999999983,0.320138343
229,1,7,2,215,240,8.5,2.4,0.176470588,0.117647059,0.116981725,0.133356824,-0.189006097,0.034440053,0.090527392,0.165965069,0.81865854,0.288034642
229,1,4,3,30253.75,13000,6.9,2.9,0.137931034,0.068965517,0.095671912,0.097483564,-0.106157628,0.024151756,0.075684755,0.153597245,0.489682575,
229,1,1,4,133,150,8.8,1.1,0.19047619,0.119047619,0.112080373,0.127085683,-0.120278707,0.044066764,0.089329409,0.157153893,1.000000031,0.220863847
244,1,2,2,105,60,1.2,6.4,0.133333333,0,0.145876064,0.134806441,-0.078183427,0.063900358,0.119271969,0.196396573,0.999999983,0.286476109
244,1,4,4,4675,5500,8.2,3,0.166666667,0.366666667,0.104241545,0.110483568,-0.222387362,0.030961101,0.09212034,0.168650312,1.000000004,
245,1,2,1,170,120,1.8,8,0.03030303,0,0.129087124,0.117312863,-0.070413881,0.053614081,0.104605402,0.183510884,0.999999983,0.249594036
245,1,1,2,294.25,170,4.7,5.2,0.222222222,0.333333333,0.107373575,0.105345751,-0.107528566,0.048407187,0.085634648,0.144249243,1.000000031,0.234295076
245,1,4,3,20003.33333,10000,2.7,6.1,0.166666667,0.222222222,0.090753079,0.100365663,-0.179449731,0.02141724,0.083157142,0.148763583,0.390036475,
245,1,5,4,9,12,0,9.8,0.055555556,0.055555556,0.107251959,0.107342471,-0.234560414,0.051249806,0.110452925,0.161950905,0.753272066,0.230715258
246,1,2,1,150,200,3.2,6.2,0.02,0.16,0.119243088,0.094472014,-0.106750138,0.056691877,0.101755124,0.169300374,0.582394037,0.244265753
246,1,7,2,175,240,7.6,1.5,0.04109589,0.123287671,0.096186635,0.102594971,-0.144649954,0.030600601,0.08134729,0.151781744,0.81865854,0.219467831
246,1,8,3,74.5,150,7.6,1.2,0.164835165,0.175824176,0.121012014,0.139934049,-0.210459815,0.041385654,0.105102144,0.174595104,1.000000124,0.297601739
246,1,1,4,121.25,171,0.1,3.6,0.030769231,0.123076923,0.091949675,0.094460499,-0.174445584,0.04060259,0.081984109,0.133025005,1.000000031,0.192546401
247,1,8,2,46.75,50,8.1,0.8,0.23255814,0.162790698,0.126046639,0.147258873,-0.210528453,0.044272752,0.113212704,0.189843621,1.000000124,0.294669102
247,1,5,3,13.75,40,8.6,0.8,0.064516129,0.258064516,0.115882579,0.112178956,-0.147812162,0.046761851,0.114920338,0.172104101,0.99999997,0.233034704
254,1,8,1,55,50,3.8,7.5,0.052631579,0.421052632,0.126729501,0.145877584,-0.189690421,0.053852913,0.113327401,0.176416468,1.000000124,0.273788764
254,1,1,2,68.75,100,8.7,2.8,0.230769231,0.346153846,0.103256614,0.1150195,-0.137317778,0.034198702,0.086210193,0.14850008,1.000000031,0.213723694
254,1,6,3,55,10,3.3,3.6,0,0.266666667,0.132801106,0.105605844,-0.179449731,0.059728223,0.12836415,0.189540352,0.999999956,0.244773822
254,1,7,4,175,220,7,2.5,0.15,0.35,0.127174828,0.142001411,-0.062758674,0.038756982,0.095059518,0.172684157,0.81865854,0.298450363
256,1,2,1,217.75,124,3.8,7.5,0,0.1,0.127275455,0.098876153,-0.128618919,0.065941515,0.105882918,0.179721431,0.600880596,0.277057309
256,1,6,2,16.25,6,4.9,4.3,0.066666667,0.133333333,0.130399603,0.114914403,-0.169032946,0.069238935,0.122325357,0.178721063,1.000000038,0.238269493
256,1,1,3,94,150,9.8,0.4,0.177777778,0.022222222,0.101593617,0.096450926,-0.152601164,0.040002748,0.089400388,0.146144398,1.000000031,0.210467693
257,1,3,2,312.5,550,7,3.363636364,0.153846154,0.179487179,0.115272848,0.108504752,-0.111974256,0.044970376,0.100930773,0.165436202,1.000000139,0.226782879
257,1,4,3,2504000,8000,2.909090909,6.272727273,0.1875,0.125,0.098922886,0.093942706,-0.179449731,0.033287425,0.089015796,0.15870809,0.489682575,
257,1,2,4,195,200,0.166666667,8.916666667,0,0.3125,0.12942187,0.095333728,-0.081825687,0.068495975,0.10642198,0.173776418,0.550097511,0.257998163
258,1,2,1,500,300,8.545454545,0.363636364,0.128205128,0.128205128,0.160946325,0.142104145,-0.077500497,0.073159462,0.129309631,0.206983308,0.999999983,0.324641586
258,1,8,2,53.75,85,8.363636364,1.454545455,0.2,0.044444444,0.135106829,0.150312179,-0.240055963,0.052802057,0.117336579,0.200122843,1.000000124,0.315784345
258,1,4,3,38336.66667,7500,7.909090909,1.454545455,0.256410256,0.051282051,0.118207748,0.123021843,-0.179449731,0.043074276,0.106596578,0.184791923,1.000000004,
258,1,1,4,95,150,9.636363636,0.727272727,0.326086957,0,0.125266547,0.120037091,-0.117767779,0.049267707,0.101428879,0.17429131,1.000000031,0.252251143
259,1,5,1,24.75,33,7.909090909,2.636363636,0.15,0.2,0.113206856,0.108549163,-0.169505632,0.047785804,0.111676351,0.168044848,0.99999997,0.235140613
259,1,7,3,171.25,220,6.6,3.7,0.142857143,0.142857143,0.113843142,0.129455914,-0.129785177,0.0332599,0.084744771,0.165558659,0.81865854,0.269485907
259,1,1,4,92,100,0.181818182,8.090909091,0,0.4,0.09427458,0.084386454,-0.053171559,0.039052786,0.083142932,0.126077928,0.428319195,0.200747666
265,1,8,1,26,54,3.818181818,4.272727273,0.047619048,0.119047619,0.086524327,0.107010598,-0.301463054,0.034212248,0.08354706,0.143352288,0.576280483,0.212033618
265,1,7,2,263.5,240,6.833333333,2.5,0.05,0.075,0.093284993,0.099703287,-0.179449731,0.029385838,0.081410268,0.13818397,0.541827852,0.203933384
265,1,3,3,412.5,500,8.545454545,1.636363636,0.142857143,0.142857143,0.0980475,0.097281472,-0.173040972,0.036255783,0.084685542,0.147620442,0.811430943,0.20248598
265,1,4,4,14250,8500,7.636363636,1.909090909,0.101694915,0.033898305,0.093026706,0.102893305,-0.179449731,0.023815249,0.080564207,0.158124243,0.788536819,
266,1,3,2,39765110,250,8.454545455,2.181818182,0.341463415,0.195121951,0.118983298,0.114570101,-0.120889001,0.038928701,0.094944653,0.163383385,0.811430943,0.232763082
266,1,5,4,10.33333333,30,8.818181818,1.454545455,0.155555556,0.111111111,0.118632704,0.126112822,-0.179449731,0.046048356,0.112692014,0.173723735,1.000000053,0.249925328
269,1,5,2,27.5,40,8.166666667,0.583333333,0.045454545,0.227272727,0.130541071,0.146212528,-0.162073676,0.049193654,0.114053141,0.181593968,1.000000053,0.259133853
269,1,7,3,176.25,225,8.545454545,1.272727273,0.146341463,0.097560976,0.119855826,0.122523362,-0.093944566,0.039691564,0.091858524,0.178316978,0.81865854,0.285917198
269,1,6,4,8.5,10,6.272727273,4.636363636,0.277777778,0.222222222,0.151797538,0.147514892,-0.179449731,0.074531137,0.132524699,0.206313603,1.000000038,0.295534436
270,1,5,1,14,15,0.181818182,9.727272727,0,0.136363636,0.110931529,0.11909242,-0.162073676,0.039691564,0.110400688,0.168550047,0.999999985,0.220740388
270,1,1,2,90,150,7.272727273,1.909090909,0.15625,0.125,0.103119012,0.096978971,-0.156070695,0.039381209,0.088300765,0.143068696,1.000000031,0.200721706
270,1,4,3,16397.5,15000,9.181818182,0.818181818,0.205882353,0.147058824,0.119906852,0.10656739,-0.179449731,0.043071178,0.11116737,0.195858655,0.788536819,
270,1,7,4,212.5,250,8.454545455,1.727272727,0.181818182,0.272727273,0.127917761,0.136235637,-0.07952792,0.047177364,0.098051685,0.166276129,0.81865854,0.317144107
271,1,6,1,15.5,10,0.454545455,7.636363636,0.133333333,0.133333333,0.155125955,0.147762974,-0.08532908,0.068588466,0.131398382,0.215699254,1.000000008,0.321546361
271,1,8,2,37,50,0.090909091,9.272727273,0,0.142857143,0.088112439,0.113372812,-0.177169114,0.025819008,0.085540862,0.13835689,0.478128661,0.239173074
271,1,3,3,205,450,4.090909091,5.363636364,0.066666667,0.333333333,0.104354702,0.087122314,-0.090182005,0.03917969,0.101308872,0.159480461,0.54273852,0.211054645
271,1,2,4,177.5,210,0.363636364,8,0,0.444444444,0.130951464,0.112554475,-0.078183427,0.059507321,0.108288941,0.179208159,0.582394037,0.247437858
272,1,5,1,25,35,2.545454545,7.454545455,0.032258065,0.096774194,0.096528342,0.099466577,-0.179449731,0.035449547,0.093486601,0.147588451,0.999999954,0.20997541
272,1,3,3,525,700,7.272727273,2.454545455,0.094339623,0.169811321,0.111865061,0.102794675,-0.079856833,0.044979665,0.094740518,0.16193987,0.99999998,0.234472662
272,1,8,4,55,60,3.090909091,7,0,0.117647059,0.101134135,0.119242271,-0.228969523,0.031316718,0.097668369,0.167688332,0.999999996,0.233176634
273,1,7,2,272.5,245,3.454545455,7.909090909,0.043478261,0.217391304,0.09690963,0.102742845,-0.160740239,0.034171705,0.083155898,0.140933617,0.511089381,0.232407799
273,1,6,3,10.5,15,2.727272727,8.181818182,0.1,0.3,0.146859071,0.133897462,-0.179449731,0.076384216,0.136617563,0.201465204,1.000000006,0.272414354
273,1,1,4,193.75,150,3,6.090909091,0.136363636,0.227272727,0.096468349,0.080671052,-0.103135014,0.042792313,0.087185686,0.134200835,0.534496262,0.188745943
274,1,7,3,358,240,7.727272727,1.909090909,0.076923077,0.153846154,0.103104716,0.10613384,-0.09546321,0.03139123,0.084587987,0.145518434,0.511089381,0.249044015
274,1,2,4,333.3333333,200,5.545454545,2.636363636,0.193548387,0.064516129,0.157988305,0.154318228,-0.059883407,0.067154622,0.125253426,0.201792073,0.999999983,0.291533252
275,1,7,2,237.5,240,7,1.909090909,0.078947368,0.105263158,0.114126281,0.118472547,-0.179449731,0.03356353,0.093724446,0.165965069,0.81865854,0.246592004
275,1,2,3,380.25,300,8.272727273,1.727272727,0.2,0.05,0.147997856,0.15872959,-0.077325612,0.062839784,0.105176068,0.185979584,0.999999983,0.295280381
275,1,8,4,29,50,6.909090909,2.454545455,0.2,0.085714286,0.113441436,0.1357198,-0.170961098,0.031299002,0.101463361,0.168662859,1.000000124,0.279788336
306,1,8,1,57.25,50,7.090909091,3.272727273,0.155555556,0.044444444,0.121833786,0.145603777,-0.199986152,0.031720112,0.107021417,0.179456179,1.000000124,0.305510968
306,1,7,2,250,225,7.272727273,3.545454545,0.35,0.25,0.124719622,0.137712235,-0.119610023,0.038800916,0.084992141,0.170015075,0.81865854,0.323353912
306,1,6,3,22.25,7,8.181818182,2.090909091,0.416666667,0.208333333,0.156024371,0.139917258,-0.179449731,0.072449304,0.139869265,0.212195995,1.000000008,0.301067247
306,1,3,4,270000325,300,7.181818182,1.636363636,0.1875,0.3125,0.11544163,0.101001673,-0.080898095,0.044481138,0.101737741,0.161529417,0.546998243,0.211676041
308,1,2,1,290,300,4.545454545,7.181818182,0.130434783,0.195652174,0.137773571,0.12526244,-0.058113678,0.065373931,0.10807413,0.187143944,0.999999983,0.275954576
308,1,1,2,110,200,9.181818182,1.090909091,0.277777778,0.111111111,0.110248626,0.116950581,-0.091885233,0.048729161,0.089442227,0.144155233,1.000000031,0.218514257
308,1,5,3,36,20,1.181818182,8.818181818,0.039215686,0.117647059,0.106013314,0.102641082,-0.179449731,0.044569873,0.104647084,0.15383447,0.999999985,0.227121844
308,1,7,4,181.75,220,8.818181818,1.909090909,0.173076923,0.115384615,0.109034612,0.119392787,-0.179449731,0.033563465,0.089998206,0.158277702,0.81865854,0.243073731
310,1,4,3,52505.75,4500,8.181818182,0.636363636,0.25,0.03125,0.113598799,0.122782053,-0.180736539,0.035246998,0.099121324,0.180576824,1.000000004,
310,1,2,4,379.75,220,1.090909091,8.727272727,0,0.384615385,0.121585029,0.092615268,-0.128000995,0.066914709,0.104953884,0.169909953,0.655281855,0.21930752
312,1,2,1,317.5,200,5.181818182,4.727272727,0.103448276,0.24137931,0.137114503,0.120719375,-0.120957974,0.064579387,0.113168898,0.184632664,0.999999983,0.283593292
312,1,7,2,225,225,7.181818182,3,0.115384615,0.153846154,0.111911392,0.134616191,-0.190512609,0.032160632,0.085748366,0.15612155,0.81865854,0.278874758
312,1,6,3,7.25,7,0.5,9.4,0.181818182,0.318181818,0.146850755,0.118162551,-0.223272131,0.085634648,0.14368259,0.195916874,1.000000008,0.255274852
312,1,4,4,5000,12000,6.909090909,2.454545455,0.228571429,0.2,0.116948776,0.125801814,-0.106482573,0.035498857,0.10670619,0.180685679,1.000000004,
313,1,5,1,11.75,17,0.25,8,0.071428571,0.214285714,0.106943725,0.101002493,-0.179449731,0.048850685,0.111403145,0.164358389,0.438913385,0.221485969
313,1,2,2,617.5,350,0.090909091,8.636363636,0,0.333333333,0.122287744,0.107476854,-0.02983788,0.057066389,0.096091666,0.175393057,0.541827852,0.242879142
313,1,4,3,5687.5,8000,4.818181818,5.909090909,0.095238095,0.238095238,0.090454502,0.104027268,-0.179449731,0.021751268,0.074696128,0.146651514,0.703735969,
313,1,6,4,31,12,5.727272727,4.818181818,0.206896552,0.172413793,0.154456308,0.137512973,-0.128000881,0.076437393,0.134867777,0.202841058,1.000000006,0.299454735
314,1,4,1,3300,10000,0.363636364,8.909090909,0.06,0,0.096427028,0.093055793,-0.14566947,0.034148668,0.08274461,0.164036163,0.40929982,
314,1,7,2,329,200,5.3,3.5,0.086206897,0.120689655,0.103367622,0.114182015,-0.140934026,0.02835848,0.090644857,0.15403408,0.81865854,0.233725581
314,1,8,3,70.25,100,8.181818182,1.545454545,0.173913043,0.043478261,0.122999812,0.161460979,-0.238145168,0.030023847,0.10244159,0.190211162,1.000000124,0.320314408
314,1,2,4,444.25,250,6.818181818,2.727272727,0.043478261,0.347826087,0.139176535,0.109784023,-0.084121565,0.070037684,0.1079356,0.199591681,0.58384506,0.284402511
315,1,2,1,217.5,220,2.363636364,8.545454545,0.066666667,0.1,0.145070287,0.137582753,-0.100579664,0.066191117,0.111639718,0.193295515,0.999999983,0.287102555
315,1,8,2,150,80,6.727272727,1.909090909,0.060606061,0.151515152,0.104794191,0.129340683,-0.251135271,0.036650431,0.093672632,0.161112346,1.000000124,0.257953772
315,1,7,3,187.5,220,8.181818182,2.636363636,0.166666667,0.266666667,0.115220032,0.13066058,-0.128000881,0.045060299,0.093769575,0.151647037,0.81865854,0.283593292
315,1,4,4,130250,12000,7.545454545,2.181818182,0.205882353,0.088235294,0.106866637,0.105397442,-0.106045204,0.031851745,0.09711895,0.169627965,1.000000004,
316,1,6,1,18.25,10,1.8,8.2,0.107142857,0.392857143,0.125407002,0.112774634,-0.179449731,0.063109349,0.11931972,0.179642324,0.99999997,0.250283229
316,1,1,2,73.75,160,8.545454545,1.363636364,0.181818182,0.212121212,0.109683724,0.123726053,-0.079856833,0.038553757,0.086010885,0.151187558,1.000000031,0.220009638
316,1,5,4,24.5,7500,7,2.272727273,0.043478261,0.130434783,0.110432791,0.131115082,-0.162073676,0.040180674,0.104829742,0.152695379,1.000000053,0.215544562
317,1,1,2,156.25,200,8.545454545,0.545454545,0.318181818,0.318181818,0.122260495,0.138372166,-0.111925037,0.0453542,0.091413172,0.172802132,1.000000031,0.24933889
317,1,3,3,2500000168,500,5.545454545,2.909090909,0.05,0.35,0.115414444,0.121083722,-0.103057734,0.038625543,0.103425923,0.169987623,1.000000139,0.212527809
318,1,8,1,19.25,45,2.909090909,6.454545455,0.065217391,0.086956522,0.09842927,0.119932694,-0.200739787,0.035871635,0.092646939,0.155433283,0.999999996,0.218299787
318,1,1,2,63.5,115,8.090909091,1.818181818,0.163265306,0.142857143,0.112738912,0.109944584,-0.079626522,0.046709303,0.098177583,0.158342488,1.000000031,0.222764581
318,1,7,3,135,200,7.083333333,1.333333333,0.088235294,0.382352941,0.100477468,0.110173641,-0.179449731,0.031144445,0.08450875,0.148265186,0.541827852,0.247007163
318,1,5,4,16.75,19,7.727272727,1.727272727,0.066666667,0.116666667,0.119905292,0.12611066,-0.148209135,0.044408066,0.110531503,0.174847396,1.000000053,0.247199272
328,1,1,1,86.5,175,7,4.454545455,0.172413793,0.137931034,0.115748716,0.120642086,-0.079856833,0.044619478,0.090770694,0.164271364,1.000000031,0.229121938
328,1,2,2,186.25,265,0.636363636,7,0.055555556,0.444444444,0.126201065,0.118478934,-0.100579664,0.065058572,0.09473259,0.172595131,0.999999983,0.243950241
328,1,6,4,21.5,8,5.818181818,4,0.205128205,0.333333333,0.15687936,0.137130541,-0.179449731,0.082928032,0.141320874,0.20524367,1.000000038,0.290931144
329,1,7,1,99,240,9,1.090909091,0.111111111,0.177777778,0.112680552,0.122875006,-0.241928635,0.033783311,0.093087514,0.166379816,0.81865854,0.271987762
329,1,3,2,1766666814,450,5.363636364,5.545454545,0.128205128,0,0.116381593,0.103789432,-0.197530389,0.046890511,0.097927206,0.167960002,0.546998243,0.219328018
329,1,1,3,62,100,8.636363636,1.363636364,0.153846154,0.057692308,0.115537373,0.125990352,-0.15240946,0.04419498,0.093342822,0.158531733,1.000000031,0.222235191
330,1,3,1,363.25,500,7.363636364,2.909090909,0.236842105,0.131578947,0.115304608,0.106743463,-0.156464895,0.046082011,0.096988017,0.15496322,0.546998243,0.221101792
330,1,1,2,45,100,8.090909091,1.909090909,0.297297297,0.054054054,0.123453557,0.128137221,-0.092077097,0.049107612,0.098384994,0.163355445,1.000000031,0.251577639
330,1,2,3,778.6666667,270,7,4.181818182,0.25,0.035714286,0.162803743,0.163367094,-0.082704646,0.070005148,0.132438606,0.199156099,0.999999983,0.310756238
330,1,4,4,11262.5,13000,4.181818182,7,0.212121212,0.121212121,0.107573979,0.112317345,-0.172427184,0.039691564,0.097139349,0.172872301,1.000000004,
343,1,2,1,150,290,0,6.272727273,0,0.095238095,0.129685976,0.10309726,-0.129726877,0.062654165,0.122948552,0.179898698,0.439244667,0.277057309
343,1,5,2,5.25,4,0,8.818181818,0,0.5,0.120699971,0.114118637,-0.136166857,0.061469103,0.11908382,0.172172488,0.753272066,0.236649575
343,1,3,4,400,500,1.272727273,7.727272727,0.105263158,0.105263158,0.115341886,0.119327655,-0.045183797,0.036848482,0.074269851,0.159083393,0.546998243,0.223387381
344,1,2,1,114.75,200,2.909090909,6.181818182,0.097560976,0.243902439,0.138212673,0.13895407,-0.074737308,0.057723494,0.101291822,0.18664209,0.999999983,0.286456685
344,1,4,3,27564,12000,6.909090909,1.363636364,0.1875,0.0625,0.113452538,0.124852204,-0.20374694,0.034086099,0.098334751,0.180685679,1.000000004,
344,1,5,4,16.25,20,5.363636364,2.181818182,0,0.04,0.119533601,0.137246638,-0.179449731,0.041811119,0.114510098,0.17014701,1.000000053,0.249981131
348,1,4,1,9375,12000,8.545454545,1.727272727,0.161290323,0.032258065,0.110460672,0.121116502,-0.179449731,0.039691564,0.097880128,0.171839051,1.000000004,
348,1,2,2,146,250,1.272727273,8.272727273,0.045454545,0.272727273,0.134803541,0.107421456,-0.053138575,0.067097881,0.108504749,0.195523674,0.580062843,0.271708638
348,1,7,3,204,236,3.727272727,2.818181818,0.25,0.25,0.11186304,0.124956362,-0.153791454,0.031082468,0.087917451,0.161193127,0.511089381,0.276471247
348,1,8,4,43.75,50,3,6.454545455,0.090909091,0.227272727,0.091968757,0.118685095,-0.170961098,0.025045326,0.086347632,0.151599877,0.808645053,0.243251421
351,1,2,4,215,250,8.1,1.7,0.244444444,0.155555556,0.153177078,0.148612265,-0.087266844,0.065327816,0.122557361,0.202625791,0.999999983,0.30536669
363,1,3,1,912.5,300,7.8,1.6,0.108108108,0.135135135,0.123792373,0.113220878,-0.154644847,0.045489463,0.097508098,0.183177966,0.811430943,0.236784575
363,1,7,2,206.5,200,7.8,1.2,0.111111111,0.083333333,0.11341769,0.126706797,-0.163767053,0.040301773,0.095094763,0.154878967,0.81865854,0.288160292
363,1,8,3,85,85,1.2,9.5,0,0.115384615,0.098163033,0.122106761,-0.175182507,0.040255428,0.087359261,0.156523927,0.999999996,0.229383045
363,1,4,4,8375,7200,9.4,1.1,0.19047619,0.095238095,0.093349749,0.093392159,-0.128000881,0.023532422,0.08354257,0.1544555,0.489682575,
370,1,7,1,161.25,320,9.3,0,0.2,0.15,0.111175009,0.115737575,-0.119610023,0.046359222,0.097045447,0.159749652,1.000000007,0.232772858
370,1,3,2,12500225,600,8.6,2.3,0.208333333,0.208333333,0.115400028,0.106308568,-0.108481673,0.039476208,0.102119049,0.171894389,0.590559607,0.221047656
370,1,6,3,89.33333333,7,7.6,0.5,0.28,0.12,0.160598654,0.14134299,-0.119370617,0.083050274,0.141318254,0.197543052,1.000000008,0.306905686
370,1,8,4,24.66666667,100,6.1,2.9,0.260869565,0.043478261,0.134157636,0.152968948,-0.174186568,0.052092753,0.115955387,0.197413693,0.999999996,0.317765897
372,1,8,1,55.33333333,60,0.1,8.9,0,0.214285714,0.08238245,0.101454154,-0.185337213,0.034080011,0.085811577,0.135794314,0.548847743,0.200167671
372,1,2,2,187.5,150,0.4,7.4,0.071428571,0.285714286,0.133065649,0.133211519,-0.064130737,0.058473117,0.094548636,0.173204121,0.999999983,0.277549805
372,1,4,3,16062.5,6500,5.1,4.6,0.1875,0.1875,0.100630167,0.105812817,-0.146662388,0.028753223,0.092321653,0.156634226,0.788536819,
372,1,5,4,38.75,50,5.1,5,0,0.4375,0.109687081,0.130909439,-0.179449731,0.041389043,0.108365273,0.154059283,0.999999985,0.229741562
378,1,7,2,154.75,150,3.8,7.6,0.105263158,0.210526316,0.109225592,0.123710627,-0.082778572,0.034547938,0.085110594,0.14259647,0.81865854,0.267586944
378,1,2,4,101.25,200,0.2,8,0,0.571428571,0.128853685,0.106802102,-0.05404337,0.061977017,0.104820301,0.178672019,0.655281855,0.2716629
379,1,4,1,6275,10000,7.9,2,0.186046512,0.11627907,0.100516396,0.098202951,-0.205773051,0.031735568,0.089129824,0.166762963,0.788536819,
379,1,5,2,19.5,35,9.1,2.1,0.269230769,0.192307692,0.118645992,0.129230305,-0.199170196,0.049651695,0.114619538,0.175953175,0.99999997,0.240109232
379,1,2,4,147.5,240,9.9,0,0.315789474,0.105263158,0.176674812,0.177969465,-0.078183427,0.067841817,0.145259625,0.221984339,0.999999983,0.366816907
381,1,1,1,78.5,150,5.8,3.2,0.115384615,0.346153846,0.106631229,0.113034913,-0.091786393,0.043937488,0.089531791,0.141883314,1.000000031,0.211030684
381,1,3,2,1597.5,1000,7.8,1.7,0.184210526,0.131578947,0.112296904,0.119708244,-0.090182005,0.032304697,0.089034178,0.151758272,0.811430943,0.259272258
381,1,8,3,36.75,105,7.7,3.4,0.272727273,0.060606061,0.134235789,0.157734803,-0.170961098,0.039957605,0.111339616,0.200079873,1.000000124,0.320521165
381,1,4,4,20500,15000,8,1.9,0.178571429,0.071428571,0.110517045,0.095693813,-0.179449731,0.039830874,0.102270628,0.178088909,0.497438945,
382,1,1,1,61.75,120,4.5,5.3,0.083333333,0.041666667,0.104966313,0.086472191,-0.0626149,0.050163377,0.08646759,0.141558839,0.534496262,0.212664208
382,1,2,2,279.25,275,5.4,4.2,0.108108108,0.054054054,0.136295748,0.12464422,-0.078183427,0.063368498,0.102284951,0.18736261,0.999999983,0.273874091
382,1,6,3,8,8,5.9,4.9,0.129032258,0.225806452,0.142881578,0.10507832,-0.179449731,0.075039317,0.141018028,0.195319496,0.999999956,0.255077804
382,1,3,4,488,500,5.4,3.6,0.111111111,0.296296296,0.114192159,0.108297107,-0.089729627,0.041718774,0.089681823,0.167170189,0.706459693,0.211054645
389,1,7,1,190,190,8.4,0.7,0.1,0.1,0.110339307,0.117834822,-0.179449731,0.034235623,0.097385592,0.16025284,0.783129481,0.257910941
389,1,8,2,95.5,50,7.6,2.5,0.113636364,0.159090909,0.101571856,0.119317063,-0.208437772,0.029798632,0.09352878,0.154662314,0.808645053,0.25272437
389,1,3,3,317.5,500,7.7,3.1,0.238095238,0.119047619,0.118384532,0.124966637,-0.149956007,0.043635781,0.094640039,0.160929935,1.000000057,0.237478191
389,1,5,4,88.5,32,8.2,2.3,0.193548387,0.129032258,0.108177101,0.119996068,-0.2093911,0.042317608,0.10670619,0.157639095,0.999999954,0.2261389
400,1,5,1,24.25,35,7.9,2.3,0.075,0.1,0.107700274,0.116842305,-0.174198477,0.037798134,0.105749745,0.159748016,1.000000053,0.220463094
400,1,7,3,146.5,200,5.272727273,3.909090909,0.111111111,0.388888889,0.106137818,0.116228256,-0.179449731,0.030333766,0.085108471,0.153986589,0.541827852,0.264827302
400,1,3,4,225000220,500,6.9,2.9,0.238095238,0.19047619,0.115391938,0.113018706,-0.079856833,0.036533298,0.089901842,0.171524396,0.546998243,0.227517555
401,1,3,1,517.3333333,300,7.5,2.1,0.135135135,0.054054054,0.114630873,0.110610041,-0.129425232,0.043438584,0.091568228,0.156054057,0.546998243,0.234811186
401,1,2,2,198,200,0,9.2,0,0.217391304,0.107746277,0.089750492,-0.094531691,0.052691505,0.090178711,0.151765284,0.508111889,0.211990314
401,1,4,3,276000,4500,7.5,1.3,0.268292683,0.048780488,0.107763749,0.123353304,-0.22991661,0.027088276,0.088901649,0.173204121,1.000000004,
401,1,1,4,103.75,72,7.4,2.4,0.134615385,0.057692308,0.102918722,0.099619399,-0.117767779,0.049355917,0.088733155,0.141902864,0.999999947,0.202160674
402,1,5,1,21.5,35,4.8,5.1,0,0.105263158,0.108053876,0.105759537,-0.162073676,0.039691564,0.105721597,0.159970705,0.999999985,0.230087932
402,1,8,2,52.75,100,7.3,1.7,0.162790698,0.139534884,0.108558316,0.126114192,-0.20102325,0.040192258,0.094753633,0.163382419,1.000000124,0.249374622
402,1,3,3,217,600,1.6,6.6,0,0.12195122,0.105527161,0.086320121,-0.138268944,0.046173355,0.091611577,0.161496007,0.546998243,0.211619789
402,1,4,4,8502.5,9000,4.8,5.5,0.058823529,0.058823529,0.102094049,0.105126601,-0.167164044,0.030784015,0.089129824,0.165419505,1.000000004,
445,1,7,1,385.5,200,8.7,0.4,0.153846154,0.153846154,0.121900725,0.131983289,-0.135538268,0.038246468,0.090156893,0.173148924,0.999999976,0.296251174
445,1,5,2,9.5,26,0,6.8,0,0.166666667,0.104691765,0.097442027,-0.186659491,0.041397587,0.114920338,0.165897044,0.342860232,0.219219332
445,1,1,3,48.75,55,0,5.5,0.090909091,0.272727273,0.100271277,0.071594389,-0.110041983,0.054059948,0.089554512,0.140004374,0.318926806,0.191175811
